대단원,중단원,문제,①,②,③,④,⑤,정답,문항 형식,Main/Sub,동아,미래엔,비상,지학사,천재,출제 수준,선지 개수,학습 개념 해설
화학 변화,산화와 환원,혈액에 포함된 포도당을 산화시키면 전류가 흐른다. (O / X),O,X,,,,①,OX형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 변형,2,혈당 검사기는 혈액에 포함된 포도당을 산화시킬 때 흐르는 전류의 세기로 포도당의 농도를 측정한다.
화학 변화,산화와 환원,혈당 측정기가 혈중 포도당 농도를 측정하는 과정에서 산화 환원 반응이 일어난다. (O / X),O,X,,,,①,OX형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 변형,2,혈당 검사기는 혈액에 포함된 포도당을 산화시킬 때 흐르는 전류의 세기로 포도당의 농도를 측정한다.
화학 변화,산화와 환원,"혈당 전류의 세기가 크면 혈액의 포도당 농도가 ( ㉠ )게 측정되고, 작으면 혈액의 포도당 농도가 ( ㉡ )게 측정된다.
㉠으로 적절한 것은?","㉠ 낮, ㉡ 높","㉠ 낮, ㉡ 일정하","㉠ 높, ㉡ 일정하","㉠ 높, ㉡ 낮",,④,단답형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 호출,4,"혈당 전류의 세기가 크면 혈액의 포도당 농도가 높게 측정되고, 작으면 혈액의 포도당 농도가 낮게 측정된다."
화학 변화,산화와 환원,혈당 전류의 세기와 혈액의 포도당 농도는 반비례한다. (O / X),O,X,,,,②,OX형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 변형,2,"혈당 전류의 세기가 크면 혈액의 포도당 농도가 높게 측정되고, 작으면 혈액의 포도당 농도가 낮게 측정된다."
화학 변화,산화와 환원,혈당을 조절하는 방법으로 혈당 검사기는 적절하지 않다. (O / X),O,X,,,,②,OX형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 변형,2,혈당 검사기는 혈당 변화를 쉽게 확인할 수 있어 혈당 조절에 도움을 준다.
화학 변화,산화와 환원,혈당 검사기를 통해 혈당 변화를 관찰할 수 있다. (O / X),O,X,,,,①,OX형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 변형,2,혈당 검사기는 혈당 변화를 쉽게 확인할 수 있어 혈당 조절에 도움을 준다.
,,,,,,,,,,,,,,,,,0,#REF!
,,,,,,,,,,,,,,,,,0,#REF!
,,,,,,,,,,,,,,,,,0,#REF!
,,,,,,,,,,,,,,,,,0,#REF!
화학 변화,산화와 환원,자연 상태에 존재하는 구리는 대부분 산소를 얻은 상태로 존재한다. (O / X),O,X,,,,①,OX형,MAIN,FALSE,TRUE,TRUE,TRUE,TRUE,개념 변형,2,"구리, 철 등 대부분의 금속은 산소를 얻어 산화된 상태로 존재한다."
화학 변화,산화와 환원,"구리와 철은 산소를 얻어 ( ㉠ )된 상태로 존재한다.
㉠으로 적절한 것은?",중화,산화,환원,응고,,②,단답형,MAIN,FALSE,TRUE,TRUE,TRUE,TRUE,개념 호출,4,"구리, 철 등 대부분의 금속은 산소를 얻어 산화된 상태로 존재한다."
화학 변화,산화와 환원,"대부분의 금속은 ( ㉠ )을/를 얻어 산화된 상태로 존재한다.
㉠으로 적절한 것은?",산소,수소,빛,에너지,,①,단답형,MAIN,FALSE,TRUE,TRUE,TRUE,TRUE,개념 호출,4,"구리, 철 등 대부분의 금속은 산소를 얻어 산화된 상태로 존재한다."
화학 변화,산화와 환원,금속의 산화에 대한 설명으로 옳은 것은?,금속의 산화가 지속되면 녹이 슨다.,금속의 산화가 지속되어도 부서지지 않는다.,정답 없음,,,①,서술형,SUB,TRUE,TRUE,FALSE,FALSE,FALSE,개념 변형,5,금속의 산화가 지속되면 녹슬어 부서지기도 한다.
화학 변화,산화와 환원,구리가 시간이 지나 녹슬고 부서졌다. 구리에 변화를 일으킨 화학 반응으로 가장 적절한 것은?,산화 반응,환원 반응,중화 반응,연소 반응,,①,단답형,SUB,TRUE,TRUE,FALSE,FALSE,FALSE,개념 적용,4,금속의 산화가 지속되면 녹슬어 부서지기도 한다.
화학 변화,산화와 환원,산화 환원 반응에 대한 설명으로 옳은 것은?,산화 반응이 환원 반응보다 먼저 일어난다.,환원 반응이 산화 반응보다 먼저 일어난다.,산화 반응과 환원 반응은 독립적으로 일어난다.,산화 반응과 환원 반응은 동시에 일어난다.,,④,서술형,MAIN,FALSE,TRUE,TRUE,FALSE,TRUE,개념 호출,4,어떤 물질이 산소를 얻어 산화될 때 다른 물질은 산소를 잃어 환원되므로 산화와 환원은 동시에 일어난다
화학 변화,산화와 환원,"A와 B가 반응하였을 때, A는 산소를 잃고 환원되었다. B에 대한 설명으로 옳은 것은?",산소를 잃었다.,산소를 얻었다.,환원되었다.,정답 없음,,②,단답형,MAIN,FALSE,TRUE,TRUE,FALSE,TRUE,개념 적용,4,어떤 물질이 산소를 얻어 산화될 때 다른 물질은 산소를 잃어 환원되므로 산화와 환원은 동시에 일어난다
화학 변화,산화와 환원,"산화와 환원은 동시에 일어나므로, A와 B가 반응할 때, A가 산화되면 다른 A는 환원된다. (O / X)",O,X,,,,②,OX형,MAIN,FALSE,TRUE,TRUE,FALSE,TRUE,개념 변형,2,어떤 물질이 산소를 얻어 산화될 때 다른 물질은 산소를 잃어 환원되므로 산화와 환원은 동시에 일어난다
화학 변화,산화와 환원,"편의점에서 유통기한이 지난 음식물을 폐기하는 이유는, 산화 반응과 관련이 있다. (O / X)",O,X,,,,①,OX형,SUB,TRUE,TRUE,FALSE,FALSE,FALSE,개념 적용,2,음식물의 부패는 산화와 관련이 있다.
화학 변화,산화와 환원,음식물의 부패와 가장 관련이 깊은 화학 반응은?,연소 반응,중화 반응,산화 반응,환원 반응,,③,단답형,SUB,TRUE,TRUE,FALSE,FALSE,FALSE,개념 호출,4,음식물의 부패는 산화와 관련이 있다.
화학 변화,산화와 환원,나이가 들수록 신체 기능이 떨어지는 현상은 산화 반응과 관련이 있다. (O / X),O,X,,,,①,OX형,SUB,FALSE,TRUE,FALSE,FALSE,FALSE,개념 변형,2,우리 몸의 노화는 산화와 관련이 있다.
화학 변화,산화와 환원,다음 중 우리 몸의 노화와 가장 관련이 깊은 화학 반응은?,연소 반응,중화 반응,산화 반응,환원 반응,,③,단답형,SUB,FALSE,TRUE,FALSE,FALSE,FALSE,개념 호출,4,우리 몸의 노화는 산화와 관련이 있다.
화학 변화,산화와 환원,자전거의 금속 부품이 산화되면 변하는 색깔은?,푸른색,노란색,붉은색,검은색,,③,단답형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 호출,4,자전거를 야외에 오랫동안 방치하면 산화로 인해 자전거 부품의 일부가 붉게 변한다.
화학 변화,산화와 환원,"자전거를 야외에 오랫동안 방치하면, 자전거의 부품이 붉게 변하는 현상과 가장 관련이 깊은 화학 반응은?",연소 반응,중화 반응,산화 반응,환원 반응,,③,단답형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 호출,4,자전거를 야외에 오랫동안 방치하면 산화로 인해 자전거 부품의 일부가 붉게 변한다.
화학 변화,산화와 환원,"사과의 껍질을 제거한 뒤, 오랫동안 방치하였더니 색이 갈색으로 변하였다. 이 현상과 가장 관련이 깊은 화학 반응은?",연소 반응,중화 반응,산화 반응,환원 반응,,③,단답형,MAIN,TRUE,TRUE,FALSE,TRUE,TRUE,개념 호출,4,껍질을 제거한 사과나 바나나의 색은 산화로 인해 갈색으로 변한다.
화학 변화,산화와 환원,"( ㉠ )에 미치는 껍질의 영향을 관찰하기 위해, 사과 2개를 준비하였다. 한 사과는 껍질을 벗기고 한 사과는 껍질을 벗기지 않았다. 오랜 시간이 지나가 껍질을 벗긴 사과에서만 갈변이 일어났다. 
㉠으로 적절한 것은?",연소 반응,중화 반응,산화 반응,환원 반응,,③,단답형,MAIN,TRUE,TRUE,FALSE,TRUE,TRUE,개념 변형,4,껍질을 제거한 사과나 바나나의 색은 산화로 인해 갈색으로 변한다.
화학 변화,산화와 환원,연소 반응은 산화 반응의 일종이다. (O / X),O,X,,,,①,OX형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 호출,2,연소는 빠른 산화 반응에 해당한다.
화학 변화,산화와 환원,다음 중 빠른 산화 반응인 것은?,연소 반응,물의 증발,환원 반응,중화 반응,,①,단답형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 호출,4,연소는 빠른 산화 반응에 해당한다.
화학 변화,산화와 환원,다음 중 느린 산화 반응인 것은?,금속의 부식,물의 증발,중화 반응,,,①,단답형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 호출,3,금속의 부식과 과일의 갈변은 느린 산화 반응에 해당한다.
화학 변화,산화와 환원,"사과를 오랫동안 방치하였을 때, 색이 변하는 것은 느린 산화 반응에 해당한다. (O / X)",O,X,,,,①,OX형,SUB,FALSE,FALSE,FALSE,TRUE,FALSE,개념 호출,2,금속의 부식과 과일의 갈변은 느린 산화 반응에 해당한다.
,,,,,,,,,,,,,,,,,0,#REF!
화학 변화,산화와 환원,다음 중 산화 반응에 대한 설명으로 가장 적절한 것은?,물질이 산소와 반응하여 전자를 얻는 반응이다.,물질이 전자를 잃는 반응이다.,물질이 산소를 잃고 에너지를 방출하는 반응이다.,,,②,서술형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 호출,3,물질이 전자를 잃는 반응을 산화라고 한다.
화학 변화,산화와 환원,"A와 B가 반응하여, A가 산화되었다. 전자를 잃은 물질은?",A,B,,,,①,단답형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 변형,2,물질이 전자를 잃는 반응을 산화라고 한다.
화학 변화,산화와 환원,"물질이 전자를 잃는 반응을 ( ㉠ )라고/이라고 한다.
㉠으로 적절한 것은?",중화,산화,환원,합성,,②,단답형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 호출,4,물질이 전자를 잃는 반응을 산화라고 한다.
화학 변화,산화와 환원,다음 중 환원 반응에 대한 설명으로 가장 적절한 것은?,물질이 산소와 반응하여 전자를 잃는 반응이다.,물질이 전자를 얻는 반응이다.,물질이 산소를 얻고 에너지를 방출하는 반응이다.,,,②,서술형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 호출,3,물질이 전자를 얻는 반응을 환원이라고 한다.
화학 변화,산화와 환원,"A와 B가 반응하여, B가 환원되었다. 전자를 얻은 물질은?",A,B,,,,②,단답형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 변형,2,물질이 전자를 얻는 반응을 환원이라고 한다.
화학 변화,산화와 환원,"물질이 전자를 얻는 반응을 ( ㉠ )라고/이라고 한다.
㉠으로 적절한 것은?",중화,산화,환원,연소,,③,단답형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 호출,4,물질이 전자를 얻는 반응을 환원이라고 한다.
화학 변화,산화와 환원,산화 철(III)을 구성하는 금속 양이온은 철 이온(Fe²?)이다. (O / X),O,X,,,,②,OX형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,2,생성물인 산화 철(III)(Fe2O3)을 구성하는 이온은 철 이온(Fe3+)과 산화 이온(O2-) 이다.
화학 변화,산화와 환원,Fe₂O₃는 산화철(II)의 화학식이다. (O / X),O,X,,,,②,OX형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,2,생성물인 산화 철(III)(Fe2O3)을 구성하는 이온은 철 이온(Fe3+)과 산화 이온(O2-) 이다.
화학 변화,산화와 환원,산화 철(III)을 구성하는 이온으로 가장 적절한 것은?,Fe²?,Fe,O,O²-,,④,단답형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,4,생성물인 산화 철(III)(Fe2O3)을 구성하는 이온은 철 이온(Fe3+)과 산화 이온(O2-) 이다.
화학 변화,산화와 환원,"철이 철 이온(Fe³?)이 될 때, 일어나는 변화로 가장 적절한 것은?",철이 전자를 얻는다.,철이 전자를 잃는다.,철이 양이온을 얻는다.,,,②,서술형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,3,"철은 전자를 잃어 철 이온(Fe3+)이 되고, 산소는 전자를 얻어 산화 이온(O2-) 이 된다."
화학 변화,산화와 환원,"산화 이온은 ( ㉠ )이/가 전자를 얻어 생성된 것이다.
㉠으로 가장 적절한 것은?",철,산,산소,수소,,③,단답형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,4,"철은 전자를 잃어 철 이온(Fe3+)이 되고, 산소는 전자를 얻어 산화 이온(O2-) 이 된다."
화학 변화,산화와 환원,"산화 철(III)이 생성될 때, 산소에서 철로 전자가 이동한다. (O / X)",O,X,,,,②,OX형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 변형,2,철에서 산소로 전자가 이동하여 산화 환원 반응이 일어난다.
화학 변화,산화와 환원,철에서 산소로 전자가 이동하는 반응은 산화 환원 반응이다. (O / X),O,X,,,,①,단답형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,3,철에서 산소로 전자가 이동하여 산화 환원 반응이 일어난다.
화학 변화,산화와 환원,"마그네슘을 공기 중에서 가열하면 마그네슘과 ( ㉠ )이/가 반응해 산화 마그네슘이 생성된다.
㉠으로 가장 적절한 것은?",질소,산소,아르곤,이산화 탄소,수증기,②,단답형,MAIN,TRUE,FALSE,TRUE,FALSE,TRUE,개념 호출,5,마그네슘을 공기 중에서 가열하면 마그네슘이 산소와 반응해 흰색의 산화 마그네슘이 된다.
화학 변화,산화와 환원,"산화 마그네슘을 형성하기 위해, 마그네슘에 공기와 함께 ( ㉠ )을/를 가한다.
㉠으로 가장 적절한 것은?",전기,열,물,,,②,단답형,MAIN,TRUE,FALSE,TRUE,FALSE,TRUE,개념 변형,3,마그네슘을 공기 중에서 가열하면 마그네슘이 산소와 반응해 흰색의 산화 마그네슘이 된다.
화학 변화,산화와 환원,"마그네슘을 가열하여 산화 마그네슘을 형성할 때, 마그네슘의 색 변화를 통해 산화 마그네슘의 생성 여부를 파악할 수 있다. 이때, 산화 마그네슘의 색깔은?",갈색,노란색,파란색,흰색,검은색,④,단답형,MAIN,TRUE,FALSE,TRUE,FALSE,TRUE,개념 변형,5,마그네슘을 공기 중에서 가열하면 마그네슘이 산소와 반응해 흰색의 산화 마그네슘이 된다.
화학 변화,산화와 환원,다음 중 산화 마그네슘의 형성 과정에 대한 설명으로 옳지 않은 것은?,마그네슘은 전자를 잃고 양이온이 된다.,산소는 전자를 얻어 음이온이 된다.,마그네슘과 산소는 각각 양이온과 음이온이 되어 이온 결합을 형성한다.,전자는 산소에서 마그네슘으로 이동한다.,,④,서술형,MAIN,TRUE,TRUE,TRUE,TRUE,FALSE,개념 변형,4,"마그네슘은 전자를 잃고 양이온이 되고, 산소는 전자를 얻어 음이온이 되면서 이온 결합을 형성한다."
화학 변화,산화와 환원,"산화 마그네슘이 생성될 때, 산소는 마그네슘과 공유 결합을 형성한다. (O / X)",O,X,,,,②,OX형,MAIN,TRUE,TRUE,TRUE,TRUE,FALSE,개념 호출,2,"마그네슘은 전자를 잃고 양이온이 되고, 산소는 전자를 얻어 음이온이 되면서 이온 결합을 형성한다."
화학 변화,산화와 환원,"마그네슘과 산소가 반응하여 산화 마그네슘이 생성될 때, 마그네슘은 전자를 얻고 산화된다. (O / X)",O,X,,,,②,OX형,MAIN,TRUE,FALSE,FALSE,TRUE,TRUE,개념 호출,2,"마그네슘과 산소의 반응에서 마그네슘은 전자를 잃고 산화되고, 산소는 전자를 얻어 산화 이온으로 환원된다."
화학 변화,산화와 환원,"마그네슘과 산소가 반응하여 산화 마그네슘이 생성될 때, 산소에서 나타나는 변화로 옳은 것은?",전자를 얻고 산화된다.,전자를 잃고 산화된다.,전자를 얻고 환원된다.,전자를 잃고 환원된다.,,③,서술형,MAIN,TRUE,FALSE,FALSE,TRUE,TRUE,개념 변형,4,"마그네슘과 산소의 반응에서 마그네슘은 전자를 잃고 산화되고, 산소는 전자를 얻어 산화 이온으로 환원된다."
화학 변화,산화와 환원,"마그네슘과 산소가 반응하여 산화 마그네슘이 생성될 때, 산소에서 나타나는 변화로 옳은 것은?",산화 이온으로 환원된다.,산화 이온으로 산화된다.,수산화 이온으로 산화된다.,수산화 이온으로 환원된다.,,①,서술형,MAIN,TRUE,FALSE,FALSE,TRUE,TRUE,개념 변형,4,"마그네슘과 산소의 반응에서 마그네슘은 전자를 잃고 산화되고, 산소는 전자를 얻어 산화 이온으로 환원된다."
화학 변화,산화와 환원,다음 중 산화 마그네슘의 생성 반응식으로 옳은 것은?,Mg + O₂ → MgO,2Mg + O₂ → 2MgO,2Mg + 3O₂ → 2MgO₃,4Mg + 3O₂ → 2Mg₂O₃,,②,서술형,MAIN,TRUE,TRUE,TRUE,FALSE,TRUE,개념 호출,4,2Mg(마그네슘) + O2(산소) -> 2MgO(산화 마그네슘)
화학 변화,산화와 환원,"2Mg + O₂ → 2( ㉠ )
㉠으로 가장 적절한 것은?",MgO,Mg₂O,MgO₂,Mg₂O₃,,①,단답형,MAIN,TRUE,TRUE,TRUE,FALSE,TRUE,개념 호출,4,2Mg(마그네슘) + O2(산소) -> 2MgO(산화 마그네슘)
화학 변화,산화와 환원,다음 중 산화 마그네슘 생성 반응에 대한 설명으로 옳은 것은?,Mg이 MgO으로 산화된다.,Mg이 MgO으로 환원된다.,MgO이 Mg으로 산화된다.,MgO이 Mg으로 환원된다.,,①,서술형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 변형,4,Mg(마그네슘)이 MgO(산화 마그네슘)으로 산화된다.
화학 변화,산화와 환원,다음 중 산화 마그네슘 생성 반응에서 산화되는 것은?,Mg,O,O₂,MgO,,①,단답형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 호출,4,Mg(마그네슘)이 MgO(산화 마그네슘)으로 산화된다.
화학 변화,산화와 환원,다음 중 산화 마그네슘 생성 반응에 대한 설명으로 옳은 것은?,O₂가 MgO으로 산화된다.,O₂가 MgO으로 환원된다.,MgO이 O₂로 산화된다.,MgO이 O₂로 환원된다.,,②,서술형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 변형,4,O2(산소)가 MgO(산화 마그네슘)으로 환원된다.
화학 변화,산화와 환원,다음 중 산화 마그네슘 생성 반응에서 환원되는 것은?,Mg,O,O₂,MgO,,③,단답형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 호출,4,O2(산소)가 MgO(산화 마그네슘)으로 환원된다.
